,ID,Name,Review text
444,56,rizwan R.,موبائل زبردست ہے اور بہت ہی مناسب قیمت میں ملا ہے ۔ 8 جی بی 256 جی بی میں یہ بیسٹ آپشن ہے ۔ اور سیلر بھائی نے بہت ہی تعاون کیا ۔ ہر چیز بہت بہترین طریقے سے واضح کی۔ باقاعدہ آن لائن وارنٹی بھی چیک کروائی گئی۔ جو دوست بھی لینا چاہئیں ضرور لیں انشاء اللہ نا امید نہیں ہوں گے اور انشاء اللہ اچھی چیز ملے گی۔ آرڈر کرنے کے تیسرے دن موبائل گھر پہنچ گیا ماشاءاللہ بہت ہی عمدہ سروس ۔ اللہ سبحانہ وتعالی جزائے خیر عطا فرمائیں آمین
445,56,smawkm,thankyou Alhamdulillah trading co for delivering phone fast and on time. they delivered box packed genuine product. businesses like Alhamdulillah trading co are reason to trust ecommerce. keep up the good work. looking forward to do business again.
446,56,Meerullah,Great phone and in same condition box packed sealed. Orrigional accessories. Everything is great but delivery was not good by leopard. They tell that delivery is not in that area.
447,56,Muhammad A.,Asslaam u Alaikum & Thanks to seller after my order I received phone in 50/- Hrs very fast service of Daraz & Seller.I got phone in genuine condition.God bless u Brother
448,56,Zeeshan A.,very nice mobile infnix Note 30 quality is amazing colour osam Thanks draz
449,56,Umair S.,appreciation for Daraz and seller.. placed order and recieved in less than 24 hrs.. fast and safe delivery.. thumbs up 👍
450,56,Abu B.,"very good phone in this budget. very sleek design, good battery , graphics and performance."
451,57,habib H.,mobile ki packing bhi achi ha.or original sumsang ki packing ki halat ma received howa ha dil khush kar diya daraz ki service na
452,57,Mrs A.,Nice Cell phone delivered safely but 1 thing is shameful that no adopter with mobile at this heavy price.. only data cable found in the box .. Great services by daraz
453,57,UMER,"Thanks a lot Daraz for their phenomenal service and a great discount of 5000 the device is very reasonablekeeping the current situation of the inflation I would highly recommend this over all other Chinese brands the look and feel of the device is awesome same like the flagship series of samsung and performance is also acceptable overall the only drawback being the charger not included with the device, which adds another couple of thousand to the already inflated price But still I like the phone thanks again daraz for providing the great experience and service Thanks a lot Daraz 😊❣️💥"
454,57,sara A.,Placed order on 14 sep and received on 16 September in afternoon. Packaging was intact. Sealed box. Received without any damage. It was a wonderful experience.
455,57,habib H.,mobile ki packing bhi achi ha.or original sumsang ki packing ki halat ma received howa ha dil khush kar diya daraz ki service na
456,57,Muhammad I.,"The Samsung A14 is a solid choice for those seeking a budget-friendly smartphone. With 4GB of RAM and 128GB of storage, it handles daily tasks with ease and provides ample space for apps and media. The device's performance is snappy, and it runs apps smoothly. The camera quality is good for the price range, and the battery life is impressive. If you're looking for a reliable smartphone with a balance of performance and storage, the Samsung A14 won't disappoint."
457,57,3***0,AoA Main daraz sy phly bhi orders krta hun but is order py mujy bohat kushi hui ha kun k ya order mujy diy gy time sy phly hi mill gya. Main is sy kush hua aor time py mari zarort puri ho gai aor mujy zada wait ni krna para. Product bhi theak ha.same as company paking. Thanks Allah Hafiz
458,57,Mian J.,Original product Box packed - Thanks Daraz ❤️🥀
459,57,Vicky A.,V Goood
460,58,Abdul G.,"Assalam u Alaikum Received before due date original product,packing was a little poor , but seller is coprative.It was my first purchase on installment happy to get it on 0% Mark up"
461,58,S***n,The seller was very cooperative and delivered the phone in just 3 days upon my request. The phone is just perfect and everything what I was looking for.
462,58,*******686,Same as described.. Amazing Packing and received just in 2 days.. Highly recommend
463,58,S***n,The seller was very cooperative and delivered the phone in just 3 days upon my request. The phone is just perfect and everything what I was looking for.
464,58,3***9,Masha Allah Jo select kia tha wohi same received Huwa hai aur bohat fast delivery hui hai thanks seller 👍
465,58,Abeel J.,Received within two days same as shown in advertisement.
466,58,N***.,Absolutely amazing product and 5 star to all service 1.Price 2.Genuine product 3.Daraz Discount n vouchers 4. Delivery Time 5.Seller Response 6.Bank Voucher and Installment on 0 Percent markup All these things help me to get this amazing mobile at roughly 47000 which is less then market. Thanks all amd amazing daraz sale. 11.11
467,58,*******686,Same as described.. Amazing Packing and received just in 2 days.. Highly recommend
468,58,sidra 0.,jo mng waya tha wohi hai thnkz daraz
469,59,Muhammad U.,received Original Product of Redme... Seller Response Very Good and Early. Satisfied 👍
470,59,Saeed K.,Mobile to Pinpack hai jaldi bi Ponch aya laikn delivery walo ne us adress pe nahi ponchaya jo adress dia tha balke call kr ke inform kia gaya or kaha gaya k a ke khud le jaye jiske ko laine k kiye mujhe 12 km dor ja ke kaina para bht afsos howa is bat pe.
471,59,Yar M.,"Great mobile, fast charging bhi nahi hai and No Glass No Cover. Best for my Rayyan Ali Khan."
472,59,Yar M.,"Great mobile, fast charging bhi nahi hai and No Glass No Cover. Best for my Rayyan Ali Khan."
473,59,Khalifullah,excellent.. thanks for delivering in quick time
474,59,Anila S.,I request for mint color in chat but received blue other wise good reasonable price
475,59,babarhussain,delivery & products quality is very good I recommend to any one who interested
476,59,Sher Z.,MashAllah nice mobile
477,59,3***4,bhot acha mobile received hoa Hai
478,60,Raz M.,Mashallah 11.11 Sale Received safe packed PTA approved Dilivered in time response excellent Great Quality Satisfied original item received thanks seller and Daraz 👍👍😁😊
479,60,Muhammad Y.,Quality is good. Original product. Non activated
480,60,AC R.,# 11.11 brand new. pin packed. good quality. got in 20000/- only. made in Pakistan. Seller Recommended.
481,60,AC R.,# 11.11 brand new. pin packed. good quality. got in 20000/- only. made in Pakistan. Seller Recommended.
482,60,z***4,"i loved the phone, its orignal n sealed brand new phone. Thank you seller."
483,60,Muhammad T.,excellent phone at a very cheap price on 11.11 sale HBL deal.
484,60,Asif M.,Good Product delivered with seal pack Thanks Daraz
485,60,Rana S.,good product. well packed.
486,60,tanveer,👍
487,61,Muhammad A.,"Excellent product, genuine and original product, PTA approved. No Patched mobile. Seller sounds a very professional and committed in such deals. strongly recommended and feel free to buy this product. Thank you Daraz and Grateful to you Dear Seller..."
488,61,Asif M.,#11.11 received as per specs mentioned. highly recommended.
489,61,Shaan U.,Box was sealed and came with all accessories. The seller is recommended for geniune product.
490,61,3***6,excellent device delivered before time 100% seller recommended.
491,61,3***0,very beautiful thanks shop tech love you set was pin pack
492,61,Asif M.,#11.11 received as per specs mentioned. highly recommended.
493,61,Hajra K.,I am regular customer of daraz and always have a v.good Experience with daraz. Itel s23 is Excellent same as show in picture Thank you daraz
494,61,3***7,Good Packing and delivery on time...Great Work
495,61,Alamgeer M.,recieved on time
496,62,3***1,Mobile is original as shown in the picture I give 5 Star to the seller honest seller But the leopard courier is third class delivery they could not deliver thier behaviour is very rude
497,62,Fatima S.,Bohat zabardast phone aya h same as shown mujha pehla dar tha k fake na ho but ya fake nai tha 10/10 ❤️❤️❤️
498,62,Naveed A.,#11.11 .Excellent service by daraz.purchase on installment cheaper then market.thanks daraz
499,62,Huda S.,😍Very authentic seller❤️thank you so much✨ received in a great condition and delivery was also fast...much better price on daraz 11.11 sale... it's PTA approved also 👍 recommended ✅ #11.11
500,62,Naveed A.,#11.11 .Excellent service by daraz.purchase on installment cheaper then market.thanks daraz
501,62,Sanjay K.,Good infinix Moblie And PTA Aproved Mobile Good sellar
502,62,3***0,#11.11 Good quality original product Good packing & Good daraz sarvice thx sellar & DARAZ
503,62,malik A.,exellent
504,62,Kashif I.,with this vendor I HV placed many times and I get delivery on very next day always. I don't know the trick of this vendor how he delivers on very next day. always he sends the right product and same color as per order always and with good packing he sends
505,63,M***.,"Recommended seller 💯 fast shipping, pin packed.This phone has been warranty active 6 weeks ago on manufacture date by Samsung. Phone is original and has not been repacked. The warranty is 24 months and will expire september 2025.So hurry up before your favorite color is sold out."
506,63,3***2,"In description section it says: What's in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone don't have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star"
507,63,faizan R.,#RWC2. Genuine product with quick delivery.
508,63,faizan R.,#RWC2. Genuine product with quick delivery.
509,63,3***9,In-time delivery and exact product. Fully satisfied with Daraz and their 11.11 sale.
510,63,Hamza T.,Recommended sellar. Original product PTA approved. Deliver time to Lahore 3 days.
511,63,Zubair R.,Fast delivery. they sent what they showed.
512,63,Qadir A.,"awesome phone,timely delivery"
513,63,Şýeđa S.,awesome....
514,64,G***.,Meny jo socha tha us sy kahi gunna ziyad achi cheez paayi bhut zabadast hai hai dabba pack and One year warranty m
515,64,3***1,thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘
516,64,K***.,"The phone is a star and the seller is a gem. I am always an Infinix phone lover but this one is the best of all. Phones speaker sound quality is pretty good with JBL and HiRes sound. All round fast charging works with any PD 3 charger, irrespective of brand and cable. screen brightness is excellent even if not AMOLED. The golden leather back add premium and flagship look to the phone. Thanks to the seller for answering the queries promptly and sending the pin packed, unactivated phone"
517,64,Muhammad S.,Amazing mobile phone. good delivery time.
518,64,adnan A.,MA SHA ALLAH jo order kia tha woi same mila ha Mobile bhut zeberdast ha use krnay main. excellent Bint e saeed and draz...
519,64,G***.,Meny jo socha tha us sy kahi gunna ziyad achi cheez paayi bhut zabadast hai hai dabba pack and One year warranty m
520,64,3***1,thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘
521,64,3***0,Original Mobile phone 📱 Thanks Daraz 😊😊
522,64,aleena,Bohut acha phone hai or MASHAALLAH sa delivery bhi time par hui hai or jo mena color bola tha wohi bhaja hai thank yoy so much
523,65,M. F.,Thanks for Daraz & Tecno Flagship store Mobile boat acha hai or pin packed hai deliver bhi 1 din hogya. I am very happy once againThanks for Daraz & Tecno Flagship store.
524,65,A***.,This is my first experience buying a phone from Daraz. it's good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon
525,65,Z***.,thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno
526,65,3***1,best experience with Daraz and best experience with this seller. great product and we'll packing.I satisfied with Daraz and with this store. best mobile Tecno Comman 20 with this price.
527,65,A***.,This is my first experience buying a phone from Daraz. it's good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon
528,65,Z***.,thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno
529,65,Fahd S.,"thank you daraz mall, thank you tecno for this amazing experience. i have placed my order for tecno camon 20 pro as well hope i receive it in black color and in perfect condition as i received this one. thanks in advance"
530,65,M***.,The phone is awesome given the price tag with amoled display has good display and very little bazzles which makes the whole viewing experience good. processor should have been atleast helio G96 only this is the con. cameras are average.
531,65,UMAIR H.,i really pleased to share my review regarding this awesome purchase..i am 100% satisfied with daraz and Techno official store..Device is genuine and packing of device was up to the mark. I extremely grateful to Daraz management. #11.11
532,66,3***6,waqt se pehly Dilevry hogai. mob b new he. jazakallah dear
533,67,Amjid H.,"well packed, buht hi acha original mobile,, very fast delivery within just 2 days. good seller, I'm very happy and satisfied, thanks"
534,67,Usman A.,mobile is 100% genuine....😍 sealed pack.... seller is so much co operative... 🥰 price is very low than other sellers or market....👍 recommended to all....👍👍 thanks 💚
535,67,0***8,"Great seller, Awesome, thank you so much.recommended seller"
536,67,Sarfaraz A.,25 rupay ziada Lia but product acha aur original tha
537,67,Qasim G.,very very good working.. thanks seller very responsible person. very one close Ur eye and buy it.. 💖 seal pack
538,67,0***5,مجھے اعلیٰ معیار کا موبائل فون ملا ہے اور سیلر بہت ایماندار، تیز رفتار اور اچھی سروس فراہم کرنے والا ہے، اس لیے میں اس کی سفارش تمام دوستوں سے کرنا چاہتا ہوں، شکریہ
539,67,Naveed,100% satisfied.
540,67,0***8,"Great seller, Awesome, thank you so much.recommended seller"
541,67,Shariq W.,great deal...pta approved and plenty of ram 128gb.5000mah battery..hold warranty...so far good impression...hope to use it long time
542,68,3***5,"i loved the phone, its orignal n sealed brand new phone. Thank you seller."
543,68,M***.,#11.11 excellent quality
544,68,Hassan A.,mujhe mbl receive howa hai good 👍 in time and same Samsung product Jo market mn 40000 mn mil rhi this wahine daraz pe 32500 mn Melissa hai
545,68,Mrs A.,Perfect thanks
546,68,asim,thanks
547,68,Arsalan B.,excellent product
548,68,Saad A.,good set box pack new with charger .
549,68,Muhammad W.,Thanks to Glow Tech Original Product delivered
550,68,A Q.,fast delivery.original product with discount
551,69,A***.,"#11.11 The phone with the accessories seems fine but the back side of the phone in black color was not as shown in picture, rather it's kinda green and black mixed with a plain surface."
552,70,3***0,Deliver in 3 days No warrenty card No handfrees in box Only charger and low quality backcover in box Light weight Pakistan make set sparx Not Techno Spark Neo X But har cheez kam kar rahi hai design Acha hai Color Jo mangwaya wohi aya
553,70,3***1,Bht acha mobile he .Thank you.EXCELLENT Service.Delivered on time.
554,70,Muhammad M.,so reasonable so beautiful just like a woo ❤️😊😂 thanks daraz and thnks seller 👍
555,70,Usman H.,Beautiful and nice produt recommended to all. seller is Honest ❤️.
556,70,Kashif I.,bhotttt shukrya Daraz original product hai... fast dilevry.. I am fully satisfied ☺️ thanks 👍🏻😊😊😊😊😊😊😊
557,70,0***4,very nice mobile i love it it's worth it in this price
558,70,3***0,Deliver in 3 days No warrenty card No handfrees in box Only charger and low quality backcover in box Light weight Pakistan make set sparx Not Techno Spark Neo X But har cheez kam kar rahi hai design Acha hai Color Jo mangwaya wohi aya
559,70,Khurram A.,good moblie thanks daraz but color is changed plz send same the which we order.JazakAllah
560,70,Parwaiz S.,Nice I like ♥️
561,71,Qasim I.,its PTA approved device..
562,71,Raheel A.,Very Nice Mobile Thanks
563,72,3***9,very nice and Good packing...Jo dekha aur kaha tha wo hi received howa 3rd time received product and excellent Daraz..Thanks
564,72,Hamza R.,It was just awesome thanks daraz thank you so much Seller Same colour and outstanding service quick delivery...
565,72,3***3,"Grey order kya thw or blue receive hua, Bx yehi waja h jw daraz pr trust ni hota"
566,73,Zulfiqar S.,برانڈ اوریجنل تھا پی ٹی اے اپروول تھا نان ایکٹو تھا میں نے خود ایکٹو کیا دراز کا سیلر تھینک یو ڈبے پہ پی ٹی اے اپروول نہیں لکھا اور وارنٹی کارڈ بھی نہیں ہے جب نیٹ پہ چیک کیا وارنٹی سٹارٹ وی اسی دن ہوئی جب ایکٹو کیا میں نے ان لائن وارنٹی موجود ہے پورے ایک سال کی اور پی ٹی اے پہ جب چیک کیا تو پی ٹی اے اپروول بھی ہے بٹ کارڈ نہیں ہے
567,73,Osama S.,everything went smoothly It took 3 days to get it delivered.
568,73,syed U.,good product highly recommended thanks Daraz #11.11
569,74,Majid R.,Best mobile in this price I recommend others to buy this specially from this seller Seller is very good responsive #ReviewWorldCup
570,74,Gul N.,ماشا ﷲ اوریجنل پیکنگ اور فاسٹ ڈلیوری قابل اعتماد سیلر شکریہ
571,74,Atika K.,"Boht acha tajurba,raha, very kind perdon seller,,her bat ka boht achy sy reply kia,,mjhy ordrr jaldi chahye tha within 2 days mien order milgya,,box pack packing,,delivery bhi fast hui, ,Allah is seller k karobar mien taraqi dy"
572,74,Gul N.,ماشا ﷲ اوریجنل پیکنگ اور فاسٹ ڈلیوری قابل اعتماد سیلر شکریہ
573,74,HAFIZ J.,very nice seller very coprative and very good product and service
574,74,Gul N.,ایک بار پھر شکریہ اس اسٹور والے کے ساتھ میرا دوسرا تجربہ کامیابی سے مکمل ہوا۔
575,74,Ali N.,"Best seller very cooperative Mobile overall acha ha ,, sb perfect ha.... Pr sb se Acha seller ka ikhlaq ha jis trhan deal krty hain very nice... Will shop again InshaAllah"
576,74,3***8,really honest seller.. fast delivery service.. same as shown Jo dekha waise hi Aya box packed😍 I don't have pic now but I'll show pics very soon.. thank you so much seller and daraz😇 100% recommended 🤩🤩
577,74,3***5,behtreen service daba pack set behtreen packing mein mily delivery bhe tym.sy pehly 3 din mein ho gae seller jaldi response karta hay highly recommended
578,75,Faheem Y.,Deliver on time good product 👍
579,75,Waqar B.,"Product quality is good as per the expectations, its value for money. But price is comparatively bit high as per the market."
580,75,daud A.,original product delivered .... reliable seller ....... timely delivered ....!
581,75,daud A.,original product delivered .... reliable seller ....... timely delivered ....!
582,75,zubair,Thanx 4 sending blue clr market mai bht short ha aur black mai mil raha tha
583,75,Faheem Y.,Deliver on time good product 👍
584,75,Hasnain K.,excellent recommended
585,75,Basharat A.,"Good 👍👍👍👍👍 cell 📱📱📱📱 phone, honest seller, 💯💯💯💯💯 thanks Daraz and Seller"
586,75,rao I.,trusted seller original and perfect mobile recieved
587,76,Ali H.,Mobile phone kamal ka. tha bilkul ok piece tha.
588,76,farhat B.,Baki Mobil tu thk ha but battery timing thori fast ha baki best ha thanks draz seller
589,76,Hamza K.,bhot hi acha ha atna price ma acha hi atya ha
590,77,3***1,"it's really was a good experience , mobile phone has a brand new look, it's performance in future will prove it's ultimate quality and cost effectiveness"
591,77,Umer F.,The phone is damaged and is not working . Has been a week that I ordered a return request but haven’t received any rider who can pick up the defected piece
592,77,*******847,پلیز سر اپنا چیز واپس لے جاو نہیں چاے ہم
593,78,3***9,honest seller fast shipping phone is very good camera results also nice all over good phone and I ordered again
594,78,reeb,"Original product, good service and quick delivery."
595,78,3***9,"Got the parcel in 2 days. Seller was way too helpful. Product is genuine, PTA approved. 12 months warranty from Advance Telecom. A nice handful and cost effective mobile phone. Highly recommend."
596,78,Moazzam A.,jazakallah honest seller and deliver in just 2 days authentic product product to apni jagah itni qeemat men bhot acha hai lekin asal men Jo muje free men mili woh seller ka Sacha aur jaldi response hai jis ki bhot ahmiyat hai Allah aap k karobar men taraqqi ata farmaey thank you so much
597,78,Syed M.,very nice mobile very good quality ♥️♥️♥️♥️♥️♥️
598,78,Humayun F.,"Very fast delivery, seller is very responsive and honest. Original product received in original packing with 1 year E warranty. Phone is also superb as per expectations."
599,78,3***5,boht acha mobile hy zaberdeast
600,78,Noman S.,nice mobile phone .thanks daraz
601,78,Naziya B.,Mashallah the phone is more beautiful than the picture and the seller is very cooperative even though I ordered a wrong but they changed it's color to my liking when I text them jazakallah
602,79,Rana A.,Very nice 👍 mobile
603,79,Khan S.,it is more than perfect... thanks daraz and thanks dealer
604,79,syeda,😅thri preshni thi mehngi chez phli dfa daraz sy buy krty hue k pta k orignle hgi k ni but dekh k sary doubt clear ho gye daraz ki dlivry srwis bht slow hti ja re bki fon A1h 😍
605,80,Zain Z.,I received my product before Delievery date Thr phone was box packed I recommend this seller for Phone Buying I am truly satisfied with the seller
606,80,3***0,"excellent service, very cooperative seller, very fast delivery"
607,80,Anne M.,"Alhamdolillah, got my package delivered super fast within 12hrs 50 mins to be exact, even before the initial expected arrival date. Seller was super cooperative, humble and replied instantly in chat. The parcel itself was packed firmly, carefully and securely. The phone was PTA approved. The official warranty started on the date of purchase. I'm more than satisfied with my experience. Highly recommended! Thank you very much Daraz and Seller! Jazakallah!"
608,80,Dr A.,Alhamdullilah ❤️ Original Product 👌 Recommended 👍🏻
609,80,hizar H.,It’s my first order from daraz.original device bheji hai seller ny main ny sy baat kar ky delivery fast karwai thi on time mujhy mobile mil gya I’ll recommend this seller
610,80,3***5,bth acha thanks daraz jasa mangwaya whe byja h r 1 din my he delivery h gya bundle of thanks
611,80,3***9,beautiful and orignal products seller is so good 💯💯💯💯💯💯😊😊😊😊
612,80,zohaib S.,Satisfied Original product with All the Asscessories sealed packed Happy to buy mobile from this seller Recommended
613,80,Mi B.,Receive in Perfect condition
614,81,Azfar K.,mobile bilkol original hae or bhot achi packing Kar k vendor nae Bheja or Kafi fast delivery thi 2 days Mae mare pass pohanch gaya thanks to daraz team and vendor and Lapboard company.
615,81,M***.,Seller is very cooperative. Had a very good experience buying this cellphone. Original product and professionalism from seller is more than good.
616,81,Muaz M.,everything is fine
617,82,Dhanesh K.,"well and protected packed, delivered well before defined time. original and PTA approved device. and yes prices were more competitive than other sellers on Redmi store. just seller need to improve chat response and response time whereas he also responded chat and ensured proper and regional product delivery. good experience with seller so far."
618,82,Muhammad S.,"Booked on 11.11.23 and delivered on 15.11.23 i.e fast delivery, original and same product i ordered. Well packaged but warranty card is not available in th box."
619,82,Wasi U.,"Very good service by seller, this is my second order. Product delivered on time and accuretly."
620,82,Yasir N.,nice set! best quality and best price.
621,82,Hafeez,Mashallah Bohot Payra Mobile ha 😍😍 Honest seller and value for money 💰
622,82,Hammad M.,Nice Product.
623,82,Muhammad M.,Nice
624,82,Muhammad S.,"Booked on 11.11.23 and delivered on 15.11.23 i.e fast delivery, original and same product i ordered. Well packaged but warranty card is not available in th box."
625,82,Muhammad U.,"It was a wonderful experience and I'm satidfied with the product, its seller and delivery service, thanks daraz and thanks seller.."
626,83,Dr M.,ma samajhta hon mobile bohat achha ha fast ha camera achha ha lakin isma apko home screen pr hi ads milna shuru ho jainga jo hr kuch seconds bad start ho jainga ye bohat annoying experience ha
627,83,Shahzad Y.,Very satisfied....good experience.recieved in just two day's.
628,83,A***.,Great new packed Phone Same like as pictures Awesome battery timing Camera result Everything is great Thank you
629,83,A***.,Great new packed Phone Same like as pictures Awesome battery timing Camera result Everything is great Thank you
630,83,Adeel A.,"Good and newly packed phone, Accessories was complete and seller send the product on time.. Recommend to all!! 👍👍👍"
631,83,Malik M.,"nice set at price, looks good, performance good,"
632,83,ADNAN H.,GRATE MOBILE
633,83,R***.,Delivered in time and product is good
634,83,zeeshan K.,"Beautiful phone, came in secure packaging, seller is very nice person, deals professionally, i requested for early delivery and he honor me by sending it before the delivery time 10 stars, highly recommend 🙂"
635,84,*******228,Delived time good .But I purchase light blue . received only blue
636,85,Inam K.,"Amazing phone in that price, highly recommend"
637,86,Samia R.,pehli br draz sy itni mehnghi cheez li ha. i was so scared. wo b advance payment py. ak tu is me headfone include nhi. wo msla company ka ha. dusra black color order kia ta. seller ny bina pochy yh bej dia. itna issue ni h at least ak br pochna chye na? i pay 41000 for it k market sy b zada h. wo b adjustable h. phone mujy bht psnd aya isk features. clr ghlt bejny ki wja giving 4 star.
638,86,3***8,"Perfect Mobile reasonable price , Delivery with in 2days Seller was good Thankyou so much"
639,86,View P.,- Very good quality built - Good performance - Safely delivered - Good seller service
640,86,View P.,- Very good quality built - Good performance - Safely delivered - Good seller service
641,86,3***7,same as shown in add. delivered safely. seller is very cooperative. thanks
642,86,Abubakar S.,original product and bought at a very competitive price. recommended seller
643,86,Muhammad I.,The quality of product is awesome. The price is very reasonable in this specs. Highly recommended.
644,86,Bin Y.,دو عدد ٹیکنو اسپارک 10 pro آرڈر کیا تھا، الحمدوللہ آرڈر بروقت اور صحیح سلامت موصول ہو گیا ہے، سیلر مسلسل رابطے میں رہے، شکریہ
645,86,Mehdi A.,m.a bot acha hai jaldi aya hai
646,87,Syed O.,#11.11 Very good phone and timely delivered.. impressive service
647,87,Sakina R.,"phone is so fine , no any scratches. phone accessories bhi complete thi, also service is soo perfect."
648,87,SYED T.,delivered same as shown.
649,88,Guest G.,"Product is original. Charger, Cable, Protector & cover was also present in box. Only system of warranty is unclear. Delivery was very late."
650,88,**********84,very nice PTA prove nice bht bht Khushi hoi mobile dykh kr thanks draz
651,88,S***.,We get it fast delivery and good item with warranty
652,89,Moazzam,100 percent original product. The seller shipped fast but the daraz delivery service was very poor because of the #11.11 sale. received 3 days late after delivery timeline.
653,89,Mati M.,Genuine & Authentic product. Seller is highly recommended & professional who responds to all my queries on time.
654,89,Syed I.,Orginal Mobile recommended to all
655,90,Tufail S.,Thanks 👍 to seller and Thanks to rider very fast delivery 🚚 Thank you so much ♥️ i also uploaded unboxing video on YouTube Thank you Daraz
656,90,a***t,good experience as usual I received original product with brand warranty card packed and intact box 😘
657,90,Naeem,The mobile phone was in best condition as it was delivered. I'm satisfied by this service and its highly recommended. My phone is working in best condition 💯✨️
658,90,Hasnat R.,assalam u alikum origna samsung phone with 1 year warranty . value fo money . all functions working and tested .recomemded. android 13.0 updated🤩🤩
659,90,syed M.,Buhut achaa mobile hy.good experience. fingerprint lock nahi hy. face lock huta hy. fast charging hy or battery 2 din chalti hy.100 charger huny k bad 15 minutes tak 100 he rahta hy. es sy zeyada tareef k leay mery pass words nahi .
660,90,Zaheer A.,its an awesome.phone celler was also good within two days i have got it and its origional 🤩😍
661,90,a***t,good experience as usual I received original product with brand warranty card packed and intact box 😘
662,90,Muhammad A.,Best Quality & extra ordinary quick delivery. 💯 recommended. Thanks to Daraz & seller. 👍
663,90,Muhammad M.,sir warranty card not available in parsel I am very upset reply me how can I get mobile warranty card reply me I receive mobile Friday date 27.10.2023
664,91,Sheikh M.,"Experience was good, delivery on time"
665,91,Abbas ?.,#11.11 mashallah buhat he achi product hai daraz NO.1 app in Asia thank you daraz thank you saller❤️❤️❤️❤️❤️❤️
666,91,durreshahwar A.,ordered 2 phones from the seller it was recieved in pinpack condition and this one is working fine ALHAMDULILAH
667,91,Muhammed A.,"Very good Service, Received original and geniun product. Thanks Daraz 👍"
668,91,Sheikh M.,"Experience was good, delivery on time"
669,91,Shouaib A.,Thank You mobile received in good packing and on time.
670,91,MUHAMMAD Y.,SELLER IS VERY GOOD....PIN PACK MOBILE..NOT OPENED..VERY HONEST SELLER. EVEN I M IN KARACHI BUT I RECOMMEND HIM.
671,91,Sher Z.,MashAllah zabardast Product
672,91,M.Waqas U.,Thank q to deliver on time also all things are fine
673,92,3***5,Best seller original product thanks daraz
674,93,Wasi U.,"Thanks Daraz and seller, excellent service same as shown in picture and producg receive in 3 days"
675,93,Aitsam P.,buht pyari device h original PTA approved h thanks daraz and seller. ❤️❤️
676,93,i***z,original product hy A1 quality ky sath...munsab price ma... thanks
677,94,Essa B.,EXCELLENT PACKING 👌& MOBILE ORIGINAL AS PER SELLER DESCRIBED. HIGHLY RECOMMENDED 👍. MOBILE IS SO CUTE & SLIM LIGHT WEIGHT. MOBILE WORKING GREAT & CHARGING FASTLY. MOBILE WITH ANDRIOD 13 VERSION & MOBILE SPEED FOR REGULAR USAGE BEST. HONEST & BEST SELLER WITH HUGE DISCOUNTS. ALL ACCESSORIES INCLUDED. DARAZ BEST.
678,94,Asad U.,"Good Mobile Genuine, Trusted Seller.. Thank You So Much........."
679,94,Sajid A.,Same received as shown. Thanks a lot of seller and daraz also. 👍❤️👍
680,94,Nadeem A.,"if I'm not forgetting, I have bought a third phone from the seller. Delivery time makes me select the seller again and again and of course the product is genuine. unfortunately no discount 11.11 offer is given to me."
681,94,3***5,original product in time received but not receive doorstep thanks daraz and thanks saler very poor TCS coriour
682,94,Tauseef A.,it's good and fast delivery 👍.
683,94,*******253,Best quality phone
684,94,Bilal A.,"Good mobile, cooperative seller,, thanks"
685,94,Zohaib A.,Good Smartphone thanks seller everything is ok
686,95,Muhammad F.,Nice one receive same as pic and good packing nice seller service and PTA approve device very nice..❤❤❤
687,95,Muhammad F.,very nice good 👍👍👍
688,95,ahmedurrehman,good quality phone worth buying product. same as shown in pics fast and durable set seller is also good. 11.11sell was very beneficial and helpful for me to buy good phone
689,95,Bilal A.,Very Nice and cooperative Seller. My Parcel received in 24 hours. Delivery Service is very Good. Overall Mobile packing is very Good.
690,95,Abdul R.,Original product with quick delivery. Thanks
691,95,N***.,Very satisfied with this phone. Wanted a cheap smartphone for work and this is better than my expectations at this price. Happy with the purchase.
692,95,Sheikh S.,v nice
693,95,Munawar P.,100% Original Product with top safety and Timely Delivered. Thanks For Good Experience. Highly Recommend.
694,95,Sohail R.,"Fully satisfied, a vet recommended mobile in this price range ."
695,96,Muhammad O.,Excellent mobile in this price category reviewing after one week use.
696,96,3***1,"مناسب قیمت میں شاندار موبائل. Specifications are as shown. RAM: 16, ROM:256. I strongly recommend this product. 🥰"
697,96,Syed S.,Good mobile in given price camera is not that crisp as I expected. Rest very good phone
